"Census Profile, 2021 Census of Population"
,,,"British Columbia [Province]",,,,,,,,,,,,
"Income of individuals in 2019","  Number of after-tax income recipients aged 15 years and over in private households in 2019 - 25% sample data",,3967440,"",1928070,"",2039370,"",   94.5,"",   94.1,"",   94.8,"",
"Income of individuals in 2019","    Average after-tax income in 2019 among recipients ($)",, 43400,"", 50520,"", 36640,"", 43400,"", 50520,"", 36640,"",
"Income of individuals in 2019","  Number of market income recipients aged 15 years and over in private households in 2019 - 25% sample data",,3612845,"",1783870,"",1828980,"",   86.0,"",   87.1,"",   85.0,"",
"Income of individuals in 2019","    Average market income in 2019 among recipients ($)",, 51080,"", 61850,"", 40560,"", 51080,"", 61850,"", 40560,"",
"Income of individuals in 2019","  Number of employment income recipients aged 15 years and over in private households in 2019 - 25% sample data",,2971405,"",1506375,"",1465035,"",   70.7,"",   73.5,"",   68.1,"",
"Income of individuals in 2019","    Average employment income in 2019 among recipients ($)",, 49120,"", 58700,"", 39280,"", 49120,"", 58700,"", 39280,"",
"Income of individuals in 2019","  Number of government transfers recipients aged 15 years and over in private households in 2019 - 25% sample data",,2711365,"",1168975,"",1542390,"",   64.5,"",   57.1,"",   71.7,"",
"Income of individuals in 2019","    Average government transfers in 2019 among recipients ($)",,  8330,"",  8200,"",  8430,"",  8330,"",  8200,"",  8430,"",
"Income of individuals in 2019","  Number of employment insurance benefits recipients aged 15 years and over in private households in 2019 - 25% sample data",,258380,"",115595,"",142790,"",    6.2,"",    5.6,"",    6.6,"",
"Income of individuals in 2019","    Average employment insurance benefits in 2019 among recipients ($)",,  7140,"",  6310,"",  7810,"",  7140,"",  6310,"",  7810,"",
"Income of individuals in 2019","Total - Employment income statistics in 2019 for the population aged 15 years and over in private households - 25% sample data",25,4200420,"",2048395,"",2152030,"",  100.0,"",  100.0,"",  100.0,"",
"Income of individuals in 2019","  Number of employment income recipients in 2019 who worked full-year full-time in 2020 - 25% sample data",13,1288260,"",729135,"",559120,"",   30.7,"",   35.6,"",   26.0,"",
"Income of individuals in 2019","    Median employment income in 2019 for full-year full-time workers in 2020 ($)",14, 60400,"", 68000,"", 52800,"", 60400,"", 68000,"", 52800,"",
"Income of individuals in 2019","    Average employment income in 2019 for full-year full-time workers in 2020 ($)",15, 72800,"", 82200,"", 60600,"", 72800,"", 82200,"", 60600,"",
"Income of individuals in 2019","  Number of employment income recipients in 2019 who worked part-year or part-time in 2020 - 25% sample data",16,1128665,"",516540,"",612120,"",   26.9,"",   25.2,"",   28.4,"",
"Income of individuals in 2019","    Median employment income in 2019 of those who worked part-year or part-time in 2020 ($)",, 25200,"", 29400,"", 22600,"", 25200,"", 29400,"", 22600,"",
"Income of individuals in 2019","    Average employment income in 2019 of those who worked part-year or part-time in 2020 ($)",, 36280,"", 43320,"", 30320,"", 36280,"", 43320,"", 30320,"",
"Income of individuals in 2019","Composition of total income in 2019 of the population aged 15 years and over in private households (%) - 25% sample data",,  100.0,"",  100.0,"",  100.0,"",  100.0,"",  100.0,"",  100.0,"",
"Income of individuals in 2019","  Market income (%)",,   89.0,"",   92.0,"",   85.0,"",   89.0,"",   92.0,"",   85.0,"",
"Income of individuals in 2019","    Employment income (%)",,   70.4,"",   73.8,"",   66.0,"",   70.4,"",   73.8,"",   66.0,"",
"Income of individuals in 2019","  Government transfers (%)",,   10.9,"",    8.0,"",   14.9,"",   10.9,"",    8.0,"",   14.9,"",
"Income of individuals in 2019","    Employment insurance benefits (%)",,    0.9,"",    0.6,"",    1.3,"",    0.9,"",    0.6,"",    1.3,"",
"Income of households in 2020","Total - Income statistics for private households - 100% data",26,2041835,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","  Median total income of household in 2020 ($)",, 85000,"",,"...",,"...", 85000,"",,"...",,"...",
"Income of households in 2020","  Median after-tax income of household in 2020 ($)",, 76000,"",,"...",,"...", 76000,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for one-person private households - 100% data",,600705,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Median total income of one-person households in 2020 ($)",, 43200,"",,"...",,"...", 43200,"",,"...",,"...",
"Income of households in 2020","      Median after-tax income of one-person households in 2020 ($)",, 39200,"",,"...",,"...", 39200,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for two-or-more-persons private households - 100% data",,1441130,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Median total income of two-or-more-person households in 2020 ($)",,108000,"",,"...",,"...",108000,"",,"...",,"...",
"Income of households in 2020","      Median after-tax income of two-or-more-person households in 2020 ($)",, 95000,"",,"...",,"...", 95000,"",,"...",,"...",
"Income of households in 2020","Total - Income statistics for private households - 25% sample data",27,2041835,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","  Average total income of household in 2020 ($)",,108600,"",,"...",,"...",108600,"",,"...",,"...",
"Income of households in 2020","  Average after-tax income of household in 2020 ($)",, 91100,"",,"...",,"...", 91100,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for one-person private households - 25% sample data",,600425,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Average total income of one-person households in 2020 ($)",, 55600,"",,"...",,"...", 55600,"",,"...",,"...",
"Income of households in 2020","      Average after-tax income of one-person households in 2020 ($)",, 46680,"",,"...",,"...", 46680,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for two-or-more-persons private households - 25% sample data",,1441410,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Average total income of two-or-more-person households in 2020 ($)",,130800,"",,"...",,"...",130800,"",,"...",,"...",
"Income of households in 2020","      Average after-tax income of two-or-more-person households in 2020 ($)",,109600,"",,"...",,"...",109600,"",,"...",,"...",
"Income of households in 2020","Total - Household total income groups in 2020 for private households - 100% data",21,2041835,"",,"...",,"...",  100.0,"",,"...",,"...",
"Income of households in 2020","  Under $5,000",, 30080,"",,"...",,"...",    1.5,"",,"...",,"...",
"Income of households in 2020","  $5,000 to $9,999",, 13160,"",,"...",,"...",    0.6,"",,"...",,"...",
"Income of households in 2020","  $10,000 to $14,999",, 19290,"",,"...",,"...",    0.9,"",,"...",,"...",
"Income of households in 2020","  $15,000 to $19,999",, 41735,"",,"...",,"...",    2.0,"",,"...",,"...",
"Income of households in 2020","  $20,000 to $24,999",, 82340,"",,"...",,"...",    4.0,"",,"...",,"...",
"Income of households in 2020","  $25,000 to $29,999",, 63830,"",,"...",,"...",    3.1,"",,"...",,"...",
"Income of households in 2020","  $30,000 to $34,999",, 64895,"",,"...",,"...",    3.2,"",,"...",,"...",
"Income of households in 2020","  $35,000 to $39,999",, 75105,"",,"...",,"...",    3.7,"",,"...",,"...",
"Income of households in 2020","  $40,000 to $44,999",, 73975,"",,"...",,"...",    3.6,"",,"...",,"...",
"Income of households in 2020","  $45,000 to $49,999",, 73180,"",,"...",,"...",    3.6,"",,"...",,"...",
"Income of households in 2020","  $50,000 to $59,999",,144895,"",,"...",,"...",    7.1,"",,"...",,"...",
"Income of households in 2020","  $60,000 to $69,999",,139140,"",,"...",,"...",    6.8,"",,"...",,"...",
"Income of households in 2020","  $70,000 to $79,999",,131840,"",,"...",,"...",    6.5,"",,"...",,"...",
"Income of households in 2020","  $80,000 to $89,999",,122530,"",,"...",,"...",    6.0,"",,"...",,"...",
"Income of households in 2020","  $90,000 to $99,999",,112775,"",,"...",,"...",    5.5,"",,"...",,"...",
"Income of households in 2020","  $100,000 and over",,853065,"",,"...",,"...",   41.8,"",,"...",,"...",
"Income of households in 2020","    $100,000 to $124,999",,235680,"",,"...",,"...",   11.5,"",,"...",,"...",
"Income of households in 2020","    $125,000 to $149,999",,178970,"",,"...",,"...",    8.8,"",,"...",,"...",
"Income of households in 2020","    $150,000 to $199,999",,221175,"",,"...",,"...",   10.8,"",,"...",,"...",
"Income of households in 2020","    $200,000 and over",,217240,"",,"...",,"...",   10.6,"",,"...",,"...",
"Income of households in 2020","Total - Household after-tax income groups in 2020 for private households - 100% data",22,2041835,"",,"...",,"...",  100.0,"",,"...",,"...",
"Income of households in 2020","  Under $5,000",, 34265,"",,"...",,"...",    1.7,"",,"...",,"...",
"Income of households in 2020","  $5,000 to $9,999",, 13550,"",,"...",,"...",    0.7,"",,"...",,"...",
"Income of households in 2020","  $10,000 to $14,999",, 19930,"",,"...",,"...",    1.0,"",,"...",,"...",
"Income of households in 2020","  $15,000 to $19,999",, 43390,"",,"...",,"...",    2.1,"",,"...",,"...",
"Income of households in 2020","  $20,000 to $24,999",, 86585,"",,"...",,"...",    4.2,"",,"...",,"...",
"Income of households in 2020","  $25,000 to $29,999",, 72515,"",,"...",,"...",    3.6,"",,"...",,"...",
"Income of households in 2020","  $30,000 to $34,999",, 74810,"",,"...",,"...",    3.7,"",,"...",,"...",
"Income of households in 2020","  $35,000 to $39,999",, 85940,"",,"...",,"...",    4.2,"",,"...",,"...",
"Income of households in 2020","  $40,000 to $44,999",, 85575,"",,"...",,"...",    4.2,"",,"...",,"...",
"Income of households in 2020","  $45,000 to $49,999",, 85000,"",,"...",,"...",    4.2,"",,"...",,"...",
"Income of households in 2020","  $50,000 to $59,999",,168315,"",,"...",,"...",    8.2,"",,"...",,"...",
"Income of households in 2020","  $60,000 to $69,999",,160070,"",,"...",,"...",    7.8,"",,"...",,"...",
"Income of households in 2020","  $70,000 to $79,999",,149385,"",,"...",,"...",    7.3,"",,"...",,"...",
"Income of households in 2020","  $80,000 to $89,999",,136615,"",,"...",,"...",    6.7,"",,"...",,"...",
"Income of households in 2020","  $90,000 to $99,999",,121890,"",,"...",,"...",    6.0,"",,"...",,"...",
"Income of households in 2020","  $100,000 and over",,704010,"",,"...",,"...",   34.5,"",,"...",,"...",
"Income of households in 2020","    $100,000 to $124,999",,243560,"",,"...",,"...",   11.9,"",,"...",,"...",
"Income of households in 2020","    $125,000 to $149,999",,167850,"",,"...",,"...",    8.2,"",,"...",,"...",
"Income of households in 2020","    $150,000 and over",,292600,"",,"...",,"...",   14.3,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for economic families in private households - 100% data",28,1364485,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of economic family in 2020 ($)",,107000,"",,"...",,"...",107000,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of economic family in 2020 ($)",, 95000,"",,"...",,"...", 95000,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of economic families",,    3.0,"",,"...",,"...",    3.0,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for couple-only economic families in private households - 100% data",,562590,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of couple-only economic families in 2020 ($)",, 93000,"",,"...",,"...", 93000,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of couple-only economic families in 2020 ($)",, 83000,"",,"...",,"...", 83000,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of couple-only economic families",,    2.0,"",,"...",,"...",    2.0,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for couple-with-children economic families in private households - 100% data",,561965,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of couple-with-children economic families  in 2020 ($)",,138000,"",,"...",,"...",138000,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of couple-with-children economic families in 2020 ($)",,120000,"",,"...",,"...",120000,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of couple-with-children economic families",,    4.0,"",,"...",,"...",    4.0,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for one-parent economic families in private households - 100% data",,188585,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of one-parent economic families in 2020 ($)",, 70500,"",,"...",,"...", 70500,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of one-parent economic families in 2020 ($)",, 65000,"",,"...",,"...", 65000,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of one-parent economic families",,    2.6,"",,"...",,"...",    2.6,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for persons aged 15 years and over not in economic families in private households - 100% data",29,878130,"",426275,"",451855,"",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income in 2020 ($)",30, 39200,"", 40800,"", 37600,"", 39200,"", 40800,"", 37600,"",
"Income of economic families in 2020","  Median after-tax income in 2020 ($)",30, 36000,"", 37200,"", 34800,"", 36000,"", 37200,"", 34800,"",
"Income of economic families in 2020","Total - Income statistics for economic families in private households - 25% sample data",31,1363860,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Average total income of economic family in 2020 ($)",,130400,"",,"...",,"...",130400,"",,"...",,"...",
"Income of economic families in 2020","  Average after-tax income of economic family in 2020 ($)",,108900,"",,"...",,"...",108900,"",,"...",,"...",
